pair_id,patch_id,cloudy_filename,noncloudy_filename,row,col,patch_size,stride,cloudy_valid_pct,noncloudy_valid_pct
Bhopal1,Bhopal1_patch_00052,Bhopal1_patch_00052.png,Bhopal1_patch_00052.png,7424,13696,256,128,100,100
Bhopal1,Bhopal1_patch_00053,Bhopal1_patch_00053.png,Bhopal1_patch_00053.png,1664,9216,256,128,100,100
Bhopal1,Bhopal1_patch_00054,Bhopal1_patch_00054.png,Bhopal1_patch_00054.png,10112,12800,256,128,100,100
Bhopal1,Bhopal1_patch_00055,Bhopal1_patch_00055.png,Bhopal1_patch_00055.png,7040,7808,256,128,100,100
Bhopal1,Bhopal1_patch_00056,Bhopal1_patch_00056.png,Bhopal1_patch_00056.png,8064,2304,256,128,100,100
Bhopal1,Bhopal1_patch_00057,Bhopal1_patch_00057.png,Bhopal1_patch_00057.png,9600,8064,256,128,100,100
Bhopal1,Bhopal1_patch_00058,Bhopal1_patch_00058.png,Bhopal1_patch_00058.png,4864,6784,256,128,100,100
Bhopal1,Bhopal1_patch_00059,Bhopal1_patch_00059.png,Bhopal1_patch_00059.png,2432,7168,256,128,100,100
Bhopal1,Bhopal1_patch_00060,Bhopal1_patch_00060.png,Bhopal1_patch_00060.png,15104,1792,256,128,100,100
Bhopal1,Bhopal1_patch_00061,Bhopal1_patch_00061.png,Bhopal1_patch_00061.png,10368,14976,256,128,100,100
Bhopal1,Bhopal1_patch_00062,Bhopal1_patch_00062.png,Bhopal1_patch_00062.png,7040,3584,256,128,100,100
Bhopal1,Bhopal1_patch_00063,Bhopal1_patch_00063.png,Bhopal1_patch_00063.png,1536,14848,256,128,100,100
Bhopal1,Bhopal1_patch_00064,Bhopal1_patch_00064.png,Bhopal1_patch_00064.png,8576,1792,256,128,100,100
Bhopal1,Bhopal1_patch_00065,Bhopal1_patch_00065.png,Bhopal1_patch_00065.png,14336,11904,256,128,100,100
Bhopal1,Bhopal1_patch_00066,Bhopal1_patch_00066.png,Bhopal1_patch_00066.png,6528,3328,256,128,100,100
Bhopal1,Bhopal1_patch_00067,Bhopal1_patch_00067.png,Bhopal1_patch_00067.png,12032,11648,256,128,100,100
Bhopal1,Bhopal1_patch_00068,Bhopal1_patch_00068.png,Bhopal1_patch_00068.png,7296,7680,256,128,100,100
Bhopal1,Bhopal1_patch_00069,Bhopal1_patch_00069.png,Bhopal1_patch_00069.png,3456,5888,256,128,100,100
Bhopal1,Bhopal1_patch_00070,Bhopal1_patch_00070.png,Bhopal1_patch_00070.png,15104,12672,256,128,100,100
Bhopal1,Bhopal1_patch_00071,Bhopal1_patch_00071.png,Bhopal1_patch_00071.png,4736,9600,256,128,100,100
Bhopal1,Bhopal1_patch_00072,Bhopal1_patch_00072.png,Bhopal1_patch_00072.png,9856,1792,256,128,100,100
Bhopal1,Bhopal1_patch_00073,Bhopal1_patch_00073.png,Bhopal1_patch_00073.png,1792,16128,256,128,100,100
Bhopal1,Bhopal1_patch_00074,Bhopal1_patch_00074.png,Bhopal1_patch_00074.png,11520,1408,256,128,100,100
Bhopal1,Bhopal1_patch_00075,Bhopal1_patch_00075.png,Bhopal1_patch_00075.png,7168,10368,256,128,100,100
Bhopal1,Bhopal1_patch_00076,Bhopal1_patch_00076.png,Bhopal1_patch_00076.png,14464,12544,256,128,100,100
Bhopal1,Bhopal1_patch_00077,Bhopal1_patch_00077.png,Bhopal1_patch_00077.png,12928,9344,256,128,100,100
Bhopal1,Bhopal1_patch_00078,Bhopal1_patch_00078.png,Bhopal1_patch_00078.png,12928,8064,256,128,100,100
Bhopal1,Bhopal1_patch_00079,Bhopal1_patch_00079.png,Bhopal1_patch_00079.png,14464,12800,256,128,100,100
Bhopal1,Bhopal1_patch_00080,Bhopal1_patch_00080.png,Bhopal1_patch_00080.png,1408,11904,256,128,100,100
Bhopal1,Bhopal1_patch_00081,Bhopal1_patch_00081.png,Bhopal1_patch_00081.png,11264,7808,256,128,100,100
Bhopal1,Bhopal1_patch_00082,Bhopal1_patch_00082.png,Bhopal1_patch_00082.png,11904,13312,256,128,100,100
Bhopal1,Bhopal1_patch_00083,Bhopal1_patch_00083.png,Bhopal1_patch_00083.png,9216,8448,256,128,100,100
Bhopal1,Bhopal1_patch_00084,Bhopal1_patch_00084.png,Bhopal1_patch_00084.png,13696,6016,256,128,100,100
Bhopal1,Bhopal1_patch_00085,Bhopal1_patch_00085.png,Bhopal1_patch_00085.png,384,10112,256,128,100,100
Bhopal1,Bhopal1_patch_00086,Bhopal1_patch_00086.png,Bhopal1_patch_00086.png,128,16896,256,128,100,100
Bhopal1,Bhopal1_patch_00087,Bhopal1_patch_00087.png,Bhopal1_patch_00087.png,14720,512,256,128,100,100
Bhopal1,Bhopal1_patch_00088,Bhopal1_patch_00088.png,Bhopal1_patch_00088.png,11776,4352,256,128,100,100
Bhopal1,Bhopal1_patch_00089,Bhopal1_patch_00089.png,Bhopal1_patch_00089.png,7552,5376,256,128,100,100
Bhopal1,Bhopal1_patch_00090,Bhopal1_patch_00090.png,Bhopal1_patch_00090.png,7040,10368,256,128,100,100
Bhopal1,Bhopal1_patch_00091,Bhopal1_patch_00091.png,Bhopal1_patch_00091.png,3072,3968,256,128,100,100
Bhopal1,Bhopal1_patch_00092,Bhopal1_patch_00092.png,Bhopal1_patch_00092.png,0,4224,256,128,100,100
Bhopal1,Bhopal1_patch_00093,Bhopal1_patch_00093.png,Bhopal1_patch_00093.png,12160,2688,256,128,100,100
Bhopal1,Bhopal1_patch_00094,Bhopal1_patch_00094.png,Bhopal1_patch_00094.png,15104,13440,256,128,100,100
Bhopal1,Bhopal1_patch_00095,Bhopal1_patch_00095.png,Bhopal1_patch_00095.png,14464,512,256,128,100,100
Bhopal1,Bhopal1_patch_00096,Bhopal1_patch_00096.png,Bhopal1_patch_00096.png,128,13056,256,128,100,100
Bhopal1,Bhopal1_patch_00097,Bhopal1_patch_00097.png,Bhopal1_patch_00097.png,13440,4352,256,128,100,100
Bhopal1,Bhopal1_patch_00098,Bhopal1_patch_00098.png,Bhopal1_patch_00098.png,2816,14976,256,128,100,100
Bhopal1,Bhopal1_patch_00099,Bhopal1_patch_00099.png,Bhopal1_patch_00099.png,3584,16768,256,128,100,99.89
Bhopal1,Bhopal1_patch_00100,Bhopal1_patch_00100.png,Bhopal1_patch_00100.png,6144,15104,256,128,100,100
Bhopal1,Bhopal1_patch_00101,Bhopal1_patch_00101.png,Bhopal1_patch_00101.png,4608,3712,256,128,100,100
Bhopal1,Bhopal1_patch_00102,Bhopal1_patch_00102.png,Bhopal1_patch_00102.png,9088,8832,256,128,100,100
Bhopal1,Bhopal1_patch_00103,Bhopal1_patch_00103.png,Bhopal1_patch_00103.png,1792,13568,256,128,100,100
Bhopal1,Bhopal1_patch_00104,Bhopal1_patch_00104.png,Bhopal1_patch_00104.png,4352,9472,256,128,100,100
Bhopal1,Bhopal1_patch_00105,Bhopal1_patch_00105.png,Bhopal1_patch_00105.png,9088,3584,256,128,100,100
Bhopal1,Bhopal1_patch_00106,Bhopal1_patch_00106.png,Bhopal1_patch_00106.png,512,5376,256,128,100,100
Bhopal1,Bhopal1_patch_00107,Bhopal1_patch_00107.png,Bhopal1_patch_00107.png,6912,14592,256,128,100,100
Bhopal1,Bhopal1_patch_00108,Bhopal1_patch_00108.png,Bhopal1_patch_00108.png,5248,6528,256,128,100,100
Bhopal1,Bhopal1_patch_00109,Bhopal1_patch_00109.png,Bhopal1_patch_00109.png,3712,3840,256,128,100,100
Bhopal1,Bhopal1_patch_00110,Bhopal1_patch_00110.png,Bhopal1_patch_00110.png,10496,6784,256,128,100,100
Bhopal1,Bhopal1_patch_00111,Bhopal1_patch_00111.png,Bhopal1_patch_00111.png,6016,13696,256,128,100,100
Bhopal1,Bhopal1_patch_00112,Bhopal1_patch_00112.png,Bhopal1_patch_00112.png,5376,5888,256,128,100,100
Bhopal1,Bhopal1_patch_00113,Bhopal1_patch_00113.png,Bhopal1_patch_00113.png,3840,6912,256,128,100,100
Bhopal1,Bhopal1_patch_00114,Bhopal1_patch_00114.png,Bhopal1_patch_00114.png,6912,14848,256,128,100,100
Bhopal1,Bhopal1_patch_00115,Bhopal1_patch_00115.png,Bhopal1_patch_00115.png,8448,10112,256,128,100,100
Bhopal1,Bhopal1_patch_00116,Bhopal1_patch_00116.png,Bhopal1_patch_00116.png,1920,5248,256,128,100,100
Bhopal1,Bhopal1_patch_00117,Bhopal1_patch_00117.png,Bhopal1_patch_00117.png,9856,7040,256,128,100,100
Bhopal1,Bhopal1_patch_00118,Bhopal1_patch_00118.png,Bhopal1_patch_00118.png,7040,12800,256,128,100,100
Bhopal1,Bhopal1_patch_00119,Bhopal1_patch_00119.png,Bhopal1_patch_00119.png,4224,15104,256,128,100,100
Bhopal1,Bhopal1_patch_00120,Bhopal1_patch_00120.png,Bhopal1_patch_00120.png,6912,13824,256,128,100,100
Bhopal1,Bhopal1_patch_00121,Bhopal1_patch_00121.png,Bhopal1_patch_00121.png,1792,10624,256,128,100,100
Bhopal1,Bhopal1_patch_00122,Bhopal1_patch_00122.png,Bhopal1_patch_00122.png,9216,5760,256,128,100,100
Bhopal1,Bhopal1_patch_00123,Bhopal1_patch_00123.png,Bhopal1_patch_00123.png,13056,2944,256,128,100,100
Bhopal1,Bhopal1_patch_00124,Bhopal1_patch_00124.png,Bhopal1_patch_00124.png,9344,2048,256,128,100,100
Bhopal1,Bhopal1_patch_00125,Bhopal1_patch_00125.png,Bhopal1_patch_00125.png,9984,8960,256,128,100,100
Bhopal1,Bhopal1_patch_00126,Bhopal1_patch_00126.png,Bhopal1_patch_00126.png,11136,6784,256,128,100,100
Bhopal1,Bhopal1_patch_00127,Bhopal1_patch_00127.png,Bhopal1_patch_00127.png,11520,6016,256,128,100,100
Bhopal1,Bhopal1_patch_00128,Bhopal1_patch_00128.png,Bhopal1_patch_00128.png,2432,7680,256,128,100,100
Bhopal1,Bhopal1_patch_00129,Bhopal1_patch_00129.png,Bhopal1_patch_00129.png,7808,8320,256,128,100,100
Bhopal1,Bhopal1_patch_00130,Bhopal1_patch_00130.png,Bhopal1_patch_00130.png,1792,17024,256,128,100,100
Bhopal1,Bhopal1_patch_00131,Bhopal1_patch_00131.png,Bhopal1_patch_00131.png,11904,1024,256,128,100,100
Bhopal1,Bhopal1_patch_00132,Bhopal1_patch_00132.png,Bhopal1_patch_00132.png,13696,2560,256,128,100,100
Bhopal1,Bhopal1_patch_00133,Bhopal1_patch_00133.png,Bhopal1_patch_00133.png,14848,4480,256,128,100,100
Bhopal1,Bhopal1_patch_00134,Bhopal1_patch_00134.png,Bhopal1_patch_00134.png,11008,8192,256,128,100,100
Bhopal1,Bhopal1_patch_00135,Bhopal1_patch_00135.png,Bhopal1_patch_00135.png,1664,11392,256,128,100,100
Bhopal1,Bhopal1_patch_00136,Bhopal1_patch_00136.png,Bhopal1_patch_00136.png,7552,2560,256,128,100,100
Bhopal1,Bhopal1_patch_00137,Bhopal1_patch_00137.png,Bhopal1_patch_00137.png,7168,6784,256,128,100,100
Bhopal1,Bhopal1_patch_00138,Bhopal1_patch_00138.png,Bhopal1_patch_00138.png,6784,12672,256,128,100,100
Bhopal1,Bhopal1_patch_00139,Bhopal1_patch_00139.png,Bhopal1_patch_00139.png,3712,6144,256,128,100,100
Bhopal1,Bhopal1_patch_00140,Bhopal1_patch_00140.png,Bhopal1_patch_00140.png,7296,8320,256,128,100,100
Bhopal1,Bhopal1_patch_00141,Bhopal1_patch_00141.png,Bhopal1_patch_00141.png,768,5888,256,128,100,100
Bhopal1,Bhopal1_patch_00142,Bhopal1_patch_00142.png,Bhopal1_patch_00142.png,3072,16768,256,128,100,100
Bhopal1,Bhopal1_patch_00143,Bhopal1_patch_00143.png,Bhopal1_patch_00143.png,2432,3712,256,128,100,100
Bhopal1,Bhopal1_patch_00144,Bhopal1_patch_00144.png,Bhopal1_patch_00144.png,3968,16512,256,128,100,100
Bhopal1,Bhopal1_patch_00145,Bhopal1_patch_00145.png,Bhopal1_patch_00145.png,12544,9728,256,128,100,100
Bhopal1,Bhopal1_patch_00146,Bhopal1_patch_00146.png,Bhopal1_patch_00146.png,11392,3072,256,128,100,100
Bhopal1,Bhopal1_patch_00147,Bhopal1_patch_00147.png,Bhopal1_patch_00147.png,4352,14080,256,128,100,100
Bhopal1,Bhopal1_patch_00148,Bhopal1_patch_00148.png,Bhopal1_patch_00148.png,3968,5120,256,128,100,100
Bhopal1,Bhopal1_patch_00149,Bhopal1_patch_00149.png,Bhopal1_patch_00149.png,5120,13184,256,128,100,100
Bhopal1,Bhopal1_patch_00150,Bhopal1_patch_00150.png,Bhopal1_patch_00150.png,7936,5120,256,128,100,100
Bhopal1,Bhopal1_patch_00151,Bhopal1_patch_00151.png,Bhopal1_patch_00151.png,9600,12928,256,128,100,100
Bhopal1,Bhopal1_patch_00152,Bhopal1_patch_00152.png,Bhopal1_patch_00152.png,4096,5632,256,128,100,100
Bhopal1,Bhopal1_patch_00153,Bhopal1_patch_00153.png,Bhopal1_patch_00153.png,9984,3328,256,128,100,100
Bhopal1,Bhopal1_patch_00154,Bhopal1_patch_00154.png,Bhopal1_patch_00154.png,15744,12288,256,128,100,100
Bhopal1,Bhopal1_patch_00155,Bhopal1_patch_00155.png,Bhopal1_patch_00155.png,12416,8704,256,128,100,100
Bhopal1,Bhopal1_patch_00156,Bhopal1_patch_00156.png,Bhopal1_patch_00156.png,7680,5120,256,128,100,100
Bhopal1,Bhopal1_patch_00157,Bhopal1_patch_00157.png,Bhopal1_patch_00157.png,8960,6272,256,128,100,100
Bhopal1,Bhopal1_patch_00158,Bhopal1_patch_00158.png,Bhopal1_patch_00158.png,13184,1792,256,128,100,100
Bhopal1,Bhopal1_patch_00159,Bhopal1_patch_00159.png,Bhopal1_patch_00159.png,10112,2688,256,128,100,100
Bhopal1,Bhopal1_patch_00160,Bhopal1_patch_00160.png,Bhopal1_patch_00160.png,13440,9728,256,128,100,100
Bhopal1,Bhopal1_patch_00161,Bhopal1_patch_00161.png,Bhopal1_patch_00161.png,11392,8448,256,128,100,100
Bhopal1,Bhopal1_patch_00162,Bhopal1_patch_00162.png,Bhopal1_patch_00162.png,14592,3328,256,128,100,100
Bhopal1,Bhopal1_patch_00163,Bhopal1_patch_00163.png,Bhopal1_patch_00163.png,6656,11520,256,128,100,100
Bhopal1,Bhopal1_patch_00164,Bhopal1_patch_00164.png,Bhopal1_patch_00164.png,15360,1024,256,128,100,100
Bhopal1,Bhopal1_patch_00165,Bhopal1_patch_00165.png,Bhopal1_patch_00165.png,12032,3456,256,128,100,100
Bhopal1,Bhopal1_patch_00166,Bhopal1_patch_00166.png,Bhopal1_patch_00166.png,896,14720,256,128,100,100
Bhopal1,Bhopal1_patch_00167,Bhopal1_patch_00167.png,Bhopal1_patch_00167.png,15104,7424,256,128,100,100
Bhopal1,Bhopal1_patch_00168,Bhopal1_patch_00168.png,Bhopal1_patch_00168.png,14976,12288,256,128,100,100
Bhopal1,Bhopal1_patch_00169,Bhopal1_patch_00169.png,Bhopal1_patch_00169.png,4736,4096,256,128,100,100
Bhopal1,Bhopal1_patch_00170,Bhopal1_patch_00170.png,Bhopal1_patch_00170.png,12416,12928,256,128,100,100
Bhopal1,Bhopal1_patch_00171,Bhopal1_patch_00171.png,Bhopal1_patch_00171.png,11264,9984,256,128,100,100
Bhopal1,Bhopal1_patch_00172,Bhopal1_patch_00172.png,Bhopal1_patch_00172.png,11776,7808,256,128,100,100
Bhopal1,Bhopal1_patch_00173,Bhopal1_patch_00173.png,Bhopal1_patch_00173.png,7936,12800,256,128,100,100
Bhopal1,Bhopal1_patch_00174,Bhopal1_patch_00174.png,Bhopal1_patch_00174.png,11136,3712,256,128,100,100
Bhopal1,Bhopal1_patch_00175,Bhopal1_patch_00175.png,Bhopal1_patch_00175.png,6272,15104,256,128,100,100
Bhopal1,Bhopal1_patch_00176,Bhopal1_patch_00176.png,Bhopal1_patch_00176.png,12416,2176,256,128,100,100
Bhopal1,Bhopal1_patch_00177,Bhopal1_patch_00177.png,Bhopal1_patch_00177.png,16000,12288,256,128,100,100
Bhopal1,Bhopal1_patch_00178,Bhopal1_patch_00178.png,Bhopal1_patch_00178.png,3968,15104,256,128,100,100
Bhopal1,Bhopal1_patch_00179,Bhopal1_patch_00179.png,Bhopal1_patch_00179.png,10496,5376,256,128,100,100
Bhopal1,Bhopal1_patch_00180,Bhopal1_patch_00180.png,Bhopal1_patch_00180.png,6528,5248,256,128,100,100
Bhopal1,Bhopal1_patch_00181,Bhopal1_patch_00181.png,Bhopal1_patch_00181.png,9984,12800,256,128,100,100
Bhopal1,Bhopal1_patch_00182,Bhopal1_patch_00182.png,Bhopal1_patch_00182.png,9728,13184,256,128,100,100
Bhopal1,Bhopal1_patch_00183,Bhopal1_patch_00183.png,Bhopal1_patch_00183.png,1408,6528,256,128,100,100
Bhopal1,Bhopal1_patch_00184,Bhopal1_patch_00184.png,Bhopal1_patch_00184.png,7296,12416,256,128,100,100
Bhopal1,Bhopal1_patch_00185,Bhopal1_patch_00185.png,Bhopal1_patch_00185.png,12160,13952,256,128,100,100
Bhopal1,Bhopal1_patch_00186,Bhopal1_patch_00186.png,Bhopal1_patch_00186.png,13952,8960,256,128,100,100
Bhopal1,Bhopal1_patch_00187,Bhopal1_patch_00187.png,Bhopal1_patch_00187.png,6272,4736,256,128,100,100
Bhopal1,Bhopal1_patch_00188,Bhopal1_patch_00188.png,Bhopal1_patch_00188.png,2304,9984,256,128,100,100
Bhopal1,Bhopal1_patch_00189,Bhopal1_patch_00189.png,Bhopal1_patch_00189.png,6912,3712,256,128,100,100
Bhopal1,Bhopal1_patch_00190,Bhopal1_patch_00190.png,Bhopal1_patch_00190.png,7296,3968,256,128,100,100
Bhopal1,Bhopal1_patch_00191,Bhopal1_patch_00191.png,Bhopal1_patch_00191.png,2560,6656,256,128,100,100
Bhopal1,Bhopal1_patch_00192,Bhopal1_patch_00192.png,Bhopal1_patch_00192.png,13824,7296,256,128,100,100
Bhopal1,Bhopal1_patch_00193,Bhopal1_patch_00193.png,Bhopal1_patch_00193.png,1664,4480,256,128,100,100
Bhopal1,Bhopal1_patch_00194,Bhopal1_patch_00194.png,Bhopal1_patch_00194.png,5760,3072,256,128,100,100
Bhopal1,Bhopal1_patch_00195,Bhopal1_patch_00195.png,Bhopal1_patch_00195.png,9984,12544,256,128,100,100
Bhopal1,Bhopal1_patch_00196,Bhopal1_patch_00196.png,Bhopal1_patch_00196.png,12928,6656,256,128,100,100
Bhopal1,Bhopal1_patch_00197,Bhopal1_patch_00197.png,Bhopal1_patch_00197.png,15616,12160,256,128,100,100
Bhopal1,Bhopal1_patch_00198,Bhopal1_patch_00198.png,Bhopal1_patch_00198.png,8192,8064,256,128,100,100
Bhopal1,Bhopal1_patch_00199,Bhopal1_patch_00199.png,Bhopal1_patch_00199.png,5376,8576,256,128,100,100
Bhopal1,Bhopal1_patch_00200,Bhopal1_patch_00200.png,Bhopal1_patch_00200.png,12672,11520,256,128,100,100
Bhopal1,Bhopal1_patch_00201,Bhopal1_patch_00201.png,Bhopal1_patch_00201.png,12928,13440,256,128,100,100
Bhopal1,Bhopal1_patch_00202,Bhopal1_patch_00202.png,Bhopal1_patch_00202.png,12672,12416,256,128,100,100
Bhopal1,Bhopal1_patch_00203,Bhopal1_patch_00203.png,Bhopal1_patch_00203.png,16000,6400,256,128,100,100
Bhopal1,Bhopal1_patch_00204,Bhopal1_patch_00204.png,Bhopal1_patch_00204.png,10240,12544,256,128,100,100
Bhopal1,Bhopal1_patch_00205,Bhopal1_patch_00205.png,Bhopal1_patch_00205.png,11904,7936,256,128,100,100
Bhopal1,Bhopal1_patch_00206,Bhopal1_patch_00206.png,Bhopal1_patch_00206.png,14464,1024,256,128,100,100
Bhopal1,Bhopal1_patch_00207,Bhopal1_patch_00207.png,Bhopal1_patch_00207.png,6784,15744,256,128,100,100
Bhopal1,Bhopal1_patch_00208,Bhopal1_patch_00208.png,Bhopal1_patch_00208.png,11648,11008,256,128,100,100
Bhopal1,Bhopal1_patch_00209,Bhopal1_patch_00209.png,Bhopal1_patch_00209.png,5248,3328,256,128,100,100
Bhopal1,Bhopal1_patch_00210,Bhopal1_patch_00210.png,Bhopal1_patch_00210.png,15104,10496,256,128,100,100
Bhopal1,Bhopal1_patch_00211,Bhopal1_patch_00211.png,Bhopal1_patch_00211.png,11008,13056,256,128,100,100
Bhopal1,Bhopal1_patch_00212,Bhopal1_patch_00212.png,Bhopal1_patch_00212.png,4352,5632,256,128,100,100
Bhopal1,Bhopal1_patch_00213,Bhopal1_patch_00213.png,Bhopal1_patch_00213.png,14848,3968,256,128,100,100
Bhopal1,Bhopal1_patch_00214,Bhopal1_patch_00214.png,Bhopal1_patch_00214.png,256,15488,256,128,100,100
Bhopal1,Bhopal1_patch_00215,Bhopal1_patch_00215.png,Bhopal1_patch_00215.png,5376,6784,256,128,100,100
Bhopal1,Bhopal1_patch_00216,Bhopal1_patch_00216.png,Bhopal1_patch_00216.png,13952,4480,256,128,100,100
